playerID,yearID,teamID,lgID,AB,R,H,X2B,X3B,HR,RBI,SB,BB,SO,HBP,SH,SF
gomesbr01,2012,TBA,AL,1,0,0,0,0,0,1,0,1,1,0,0,0
gomesjo01,2012,OAK,AL,279,46,73,10,0,18,47,3,44,104,8,1,1
gomesya01,2012,TOR,AL,98,9,20,4,0,4,13,0,6,32,3,1,3
gomezca01,2012,MIL,NL,415,72,108,19,4,19,51,37,20,98,8,6,3
gomezje01,2012,CLE,AL,4,0,1,0,0,0,0,0,0,1,0,0,0
gomezma01,2012,BOS,AL,102,14,28,5,2,2,17,0,8,26,0,0,1
gonzaad01,2012,BOS,AL,484,63,145,37,0,15,86,0,31,81,5,0,7
gonzaal02,2012,MIL,NL,81,8,21,4,0,4,15,1,6,15,2,0,0
gonzaal03,2012,TEX,AL,54,7,13,2,1,0,4,0,0,9,0,1,0
gonzaca01,2012,COL,NL,518,89,157,31,5,22,85,20,56,115,2,0,3
gonzaed01,2012,HOU,NL,9,0,1,0,0,0,1,0,2,5,0,1,0
gonzagi01,2012,WAS,NL,64,2,6,1,0,1,4,0,1,25,0,9,1
gonzama01,2012,HOU,NL,205,21,48,13,0,2,12,3,13,29,0,1,0
gonzami02,2012,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
gonzami03,2012,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gordoal01,2012,KCA,AL,642,93,189,51,5,14,72,10,73,140,3,0,3
gordode01,2012,LAN,NL,303,38,69,9,2,1,17,32,20,62,3,2,2
gorzeto01,2012,WAS,NL,6,0,2,0,0,0,1,0,1,1,0,0,0
gosean01,2012,TOR,AL,166,25,37,7,3,1,11,15,17,59,2,4,0
grahaty01,2012,ARI,NL,2,1,0,0,0,0,0,0,0,2,0,0,0
grandcu01,2012,NYA,AL,596,102,138,18,4,43,106,10,75,195,5,1,7
grandya01,2012,SDN,NL,192,28,57,7,1,8,36,0,31,39,1,0,2
grayje02,2012,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
greenad01,2012,MIA,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
greenni01,2012,MIA,NL,23,1,4,3,0,0,1,0,0,6,1,0,0
greenta01,2012,MIL,NL,103,8,19,7,0,3,14,0,10,24,2,0,2
greenty02,2012,SLN,NL,179,16,39,9,2,4,19,9,13,56,1,2,2
gregelu01,2012,SDN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
greggke01,2012,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
gregodi01,2012,CIN,NL,20,1,6,0,0,0,2,0,0,5,0,1,0
greinza01,2012,MIL,NL,33,3,7,3,0,1,2,0,0,8,0,4,1
griffaj01,2012,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
grillja01,2012,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
grimmju01,2012,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrja01,2012,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
guerrma02,2012,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
guthrje01,2012,COL,NL,25,1,2,0,0,0,1,0,1,11,0,4,0
gutiefr01,2012,SEA,AL,150,18,39,10,1,4,17,3,9,31,2,1,1
guyerbr01,2012,TBA,AL,7,2,1,0,0,1,1,0,0,1,0,0,0
guzmaje01,2012,SDN,NL,287,32,71,18,2,9,48,3,29,71,2,1,2
gwynnto02,2012,LAN,NL,259,29,60,8,4,0,17,13,16,52,0,2,0
hackeer01,2012,SFN,NL,3,0,0,0,0,0,0,0,0,1,0,0,0
hafnetr01,2012,CLE,AL,219,23,50,6,2,12,34,0,32,47,9,0,3
hagadni01,2012,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
haguema01,2012,PIT,NL,70,5,16,2,0,0,7,1,3,14,1,0,0
hairsje02,2012,LAN,NL,238,19,65,13,1,4,26,1,23,27,3,1,2
hairssc01,2012,NYN,NL,377,52,99,25,3,20,57,8,19,83,1,0,1
hallaro01,2012,PHI,NL,53,4,9,0,0,0,2,0,0,26,0,4,0
hallbi03,2012,BAL,AL,9,2,2,0,0,1,1,0,5,7,0,0,0
hamelco01,2012,PHI,NL,69,5,15,2,0,1,5,0,4,27,1,8,0
hamiljo03,2012,TEX,AL,562,103,160,31,2,43,128,7,60,162,5,0,9
hammeja01,2012,BAL,AL,4,0,0,0,0,0,0,0,0,3,0,3,0
hampsju01,2012,NYN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
handbr01,2012,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
hanigry01,2012,CIN,NL,317,25,87,14,0,2,24,0,44,37,3,4,3
hannaja01,2012,CLE,AL,287,23,70,16,0,4,29,0,27,63,2,1,1
hanrajo01,2012,PIT,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hansoto01,2012,ATL,NL,49,0,1,0,0,0,0,0,2,30,0,10,0
happja01,2012,HOU,NL,32,2,3,0,0,0,1,0,3,16,0,5,0
haranaa01,2012,LAN,NL,56,1,4,1,0,0,2,0,0,23,0,7,0
hardyjj01,2012,BAL,AL,663,85,158,30,2,22,68,0,38,106,3,7,2
harenda01,2012,LAA,AL,4,0,0,0,0,0,0,0,0,2,0,3,0
harpebr03,2012,WAS,NL,533,98,144,26,9,22,59,18,56,120,2,3,3
harrelu01,2012,HOU,NL,59,5,9,0,0,0,1,0,1,32,0,3,0
harrijo05,2012,PIT,NL,249,34,58,9,5,3,16,7,10,37,7,7,3
harrima01,2012,TEX,AL,5,0,0,0,0,0,0,0,0,3,0,2,0
harriwi01,2012,CIN,NL,44,5,5,4,0,0,2,1,3,8,0,1,0
harriwi02,2012,COL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hartco01,2012,MIL,NL,562,91,152,35,4,30,83,5,44,151,11,2,3
harvema01,2012,NYN,NL,18,0,6,2,0,0,3,0,0,7,0,3,0
hatchch02,2012,MIA,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
hawkila01,2012,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hayesbr01,2012,MIA,NL,114,7,23,6,0,0,3,1,4,49,0,0,0
headlch01,2012,SDN,NL,604,95,173,31,2,31,115,17,86,157,4,0,5
heathde01,2012,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hechaad01,2012,TOR,AL,126,10,32,8,0,2,15,0,4,32,1,5,1
hefneje01,2012,NYN,NL,20,1,2,0,0,1,1,0,0,11,0,6,0
heisech01,2012,CIN,NL,347,44,92,16,5,7,31,6,18,81,7,3,0
hellije01,2012,TBA,AL,1,0,0,0,0,0,0,0,0,0,0,1,0
heltoto01,2012,COL,NL,240,31,57,16,1,7,37,1,39,44,1,0,3
hendeji01,2012,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hendrli01,2012,MIN,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
henslcl01,2012,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
hermije01,2012,SDN,NL,24,2,6,1,1,0,2,1,3,7,0,0,0
hernada01,2012,ARI,NL,1,0,1,0,0,0,0,0,0,0,0,0,0
hernafe02,2012,SEA,AL,3,0,1,1,0,0,2,0,0,1,0,0,0
hernago01,2012,PIT,NL,24,2,2,0,0,0,2,2,1,5,1,0,0
hernali01,2012,ATL,NL,1,0,0,0,0,0,0,0,1,0,0,0,0
hernalu01,2012,TEX,AL,2,0,0,0,0,0,0,0,0,0,0,0,0
hernape02,2012,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hernara02,2012,COL,NL,184,16,40,10,0,5,28,0,6,32,2,2,2
herndda01,2012,PHI,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
herreel01,2012,LAN,NL,187,26,47,10,1,1,17,4,23,50,2,2,0
herrejo03,2012,COL,NL,225,29,59,9,1,3,12,4,16,39,2,7,0
herreke01,2012,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
herrmch01,2012,MIN,AL,18,0,1,0,0,0,1,0,1,5,0,0,0
herrmfr01,2012,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hestejo01,2012,LAA,AL,85,14,18,1,0,3,4,0,8,25,1,1,0
heywaja01,2012,ATL,NL,587,93,158,30,6,27,82,21,58,152,2,0,3
hicksbr01,2012,OAK,AL,64,8,11,5,0,3,7,1,6,31,0,0,0
hillaa01,2012,ARI,NL,609,93,184,44,6,26,85,14,52,86,4,1,2
hillko01,2012,CHN,NL,39,3,7,1,0,0,1,0,0,7,0,0,0
hillri01,2012,BOS,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hillsh01,2012,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hillst01,2012,SLN,NL,10,1,2,1,0,0,0,0,0,3,0,0,0
hinshal01,2012,SDN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
hinsker01,2012,ATL,NL,132,9,26,7,1,2,13,0,14,41,0,0,1
hochelu01,2012,KCA,AL,5,0,1,0,0,0,0,0,0,1,0,0,0
hoeslj01,2012,BAL,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
holadbr01,2012,DET,AL,12,3,3,1,0,0,0,0,0,2,0,1,0
hollade01,2012,TEX,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
hollagr01,2012,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hollima01,2012,SLN,NL,599,95,177,36,2,27,102,4,75,132,9,0,5
holtbr01,2012,PIT,NL,65,6,19,2,1,0,3,0,4,14,0,2,1
hoovejj01,2012,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
horstje01,2012,PHI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
hosmeer01,2012,KCA,AL,535,65,124,22,2,14,60,16,56,95,2,0,5
hottoto01,2012,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
howarry01,2012,PHI,NL,260,28,57,11,0,14,56,0,25,99,4,0,3
howeljp01,2012,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hudsoda01,2012,ARI,NL,13,1,2,0,0,0,1,0,2,6,0,0,1
hudsoor01,2012,SDN,NL,123,11,26,0,5,1,11,3,8,27,0,0,0
hudsoti01,2012,ATL,NL,55,4,12,3,0,0,6,0,2,18,1,7,2
huffau01,2012,SFN,NL,78,7,15,4,0,1,7,0,16,12,0,0,1
huffda01,2012,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
hugheja02,2012,PIT,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
hughelu01,2012,MIN,AL,10,0,2,0,0,0,2,1,0,4,0,0,1
hugheph01,2012,NYA,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
humbeph01,2012,CHA,AL,5,0,1,0,0,0,1,0,0,2,0,0,0
hundlni01,2012,SDN,NL,204,14,32,7,1,3,22,0,15,56,2,1,3
hunteto01,2012,LAA,AL,534,81,167,24,1,16,92,9,38,133,8,1,3
hunteto02,2012,BAL,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
hutchdr01,2012,TOR,AL,2,0,0,0,0,0,0,0,0,0,0,0,0
iannech01,2012,LAA,AL,221,27,53,6,1,9,26,1,29,60,2,0,1
ibanera01,2012,NYA,AL,384,50,92,19,3,19,62,3,35,67,4,0,2
igarary01,2012,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
iglesjo01,2012,BOS,AL,68,5,8,2,0,1,2,1,4,16,3,2,0
infanom01,2012,MIA,NL,328,42,94,23,2,8,33,10,12,42,1,4,2
ingebr01,2012,DET,AL,20,2,2,1,0,1,2,0,0,6,0,0,0
ishiktr01,2012,MIL,NL,152,19,39,12,1,4,30,0,13,42,4,4,1
isrinja01,2012,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
iwakuhi01,2012,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
izturce01,2012,MIL,NL,162,9,38,6,2,2,11,1,3,13,0,4,0
izturma01,2012,LAA,AL,289,35,74,11,0,2,20,17,25,38,2,3,0
jacksau01,2012,DET,AL,543,103,163,29,10,16,66,12,67,134,2,2,3
jacksbr01,2012,CHN,NL,120,14,21,6,1,4,9,0,22,59,0,0,0
jacksed01,2012,WAS,NL,57,6,13,0,0,0,0,0,3,21,0,5,0
jacksry02,2012,SLN,NL,17,2,2,0,0,0,0,0,1,3,0,0,0
jacobmi02,2012,ARI,NL,19,4,4,1,0,0,2,0,4,6,0,0,0
janispa01,2012,ATL,NL,167,18,31,6,1,0,9,1,17,30,2,0,0
janseke01,2012,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
janssca01,2012,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jasojo01,2012,SEA,AL,294,41,81,19,2,10,50,5,56,51,5,1,5
jayjo02,2012,SLN,NL,443,70,135,22,4,4,40,19,34,71,15,9,1
jeffrje01,2012,KCA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jenkich01,2012,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jennida01,2012,MIA,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
jennide01,2012,TBA,AL,505,85,124,19,7,13,47,31,46,120,5,6,1
jepseke01,2012,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jeterde01,2012,NYA,AL,683,99,216,32,0,15,58,9,45,90,5,6,1
jimenlu01,2012,SEA,AL,17,0,1,0,0,0,0,0,1,4,0,0,0
jimenub01,2012,CLE,AL,5,0,0,0,0,0,0,0,0,5,0,0,0
johnsch05,2012,HOU,NL,341,36,95,21,3,8,41,4,23,92,3,0,1
johnsda06,2012,CHA,AL,22,8,8,1,0,3,6,0,9,3,0,0,0
johnsel02,2012,TBA,AL,297,32,72,10,2,6,33,18,24,84,3,5,2
johnsji04,2012,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
johnsjo09,2012,MIA,NL,53,2,5,0,0,0,2,0,2,34,0,5,0
johnske05,2012,TOR,AL,507,61,114,19,2,16,55,14,62,159,5,2,4
johnsni01,2012,BAL,AL,87,9,18,4,0,4,11,2,11,26,4,0,0
johnsre02,2012,CHN,NL,169,23,51,9,3,3,16,2,10,43,4,0,0
johnsro07,2012,NYN,NL,52,3,13,2,0,0,4,0,4,10,0,1,1
johnsst02,2012,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
jonesad01,2012,BAL,AL,648,103,186,39,3,32,82,16,34,126,13,0,2
jonesan01,2012,NYA,AL,233,27,46,7,0,14,34,0,28,71,5,0,3
jonesch06,2012,ATL,NL,387,58,111,23,0,14,62,1,57,51,1,0,3
jonesga02,2012,PIT,NL,475,68,130,28,3,27,86,2,33,103,0,0,7
jonesna01,2012,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
joycema01,2012,TBA,AL,399,55,96,18,3,17,59,4,55,102,6,1,1
jurrjja01,2012,ATL,NL,13,1,1,0,0,0,0,0,1,6,0,3,0
kaaihki01,2012,OAK,AL,128,13,30,9,0,4,14,1,10,28,1,0,0
kalisry01,2012,BOS,AL,96,12,22,3,0,0,5,3,6,26,0,0,1
karstje01,2012,PIT,NL,28,3,3,0,0,0,2,0,0,15,0,1,0
kawasmu01,2012,SEA,AL,104,13,20,1,0,0,7,2,8,18,1,2,0
kearnau01,2012,MIA,NL,147,21,36,6,0,4,16,2,22,44,6,0,0
kellesh01,2012,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kellyca01,2012,SDN,NL,10,0,2,0,0,0,0,0,0,4,0,2,0
kellydo01,2012,DET,AL,113,14,21,2,1,1,7,2,14,22,0,0,0
kellyjo05,2012,SLN,NL,33,3,5,2,0,0,2,0,0,13,0,2,0
kempma01,2012,LAN,NL,403,74,122,22,2,23,69,9,40,103,3,0,3
kendrho01,2012,LAA,AL,550,57,158,32,3,8,67,14,29,115,4,6,5
kendrky01,2012,PHI,NL,36,2,5,2,0,0,0,0,3,19,0,6,0
kennead01,2012,LAN,NL,168,22,44,8,1,2,16,1,23,33,1,4,5
kenneia01,2012,ARI,NL,51,4,4,0,1,0,6,0,11,29,0,10,1
keppije01,2012,TBA,AL,385,46,125,15,1,9,40,1,24,31,4,1,4
kershcl01,2012,LAN,NL,58,2,12,1,0,0,2,0,2,19,0,14,1
keuchda01,2012,HOU,NL,20,1,2,0,0,0,1,0,1,10,0,5,1
kimbrcr01,2012,ATL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kinnejo01,2012,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kinslia01,2012,TEX,AL,655,105,168,42,5,19,72,21,60,90,10,1,5
kintzbr01,2012,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
kipnija01,2012,CLE,AL,591,86,152,22,4,14,76,31,67,109,5,3,6
kirkmmi01,2012,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
klubeco01,2012,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
koehlto01,2012,MIA,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
komater01,2012,SLN,NL,19,3,4,0,0,0,0,0,2,2,0,0,0
konerpa01,2012,CHA,AL,533,66,159,22,0,26,75,0,56,83,7,0,2
kontoge01,2012,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
korecbo01,2012,TOR,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
kotchca01,2012,CLE,AL,463,46,106,12,0,12,55,3,26,49,7,3,1
kotsama01,2012,SDN,NL,143,9,37,8,0,2,14,0,11,14,1,0,1
kottage01,2012,MIL,NL,86,10,18,4,0,3,12,0,29,24,0,1,0
kozmape01,2012,SLN,NL,72,11,24,5,3,2,14,2,7,19,0,1,2
kratzer01,2012,PHI,NL,141,14,35,9,0,9,26,0,11,34,2,0,3
kubelja01,2012,ARI,NL,506,75,128,30,4,30,90,1,57,151,2,0,6
kurodhi01,2012,NYA,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
laffeaa01,2012,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
lahaibr01,2012,CHN,NL,340,42,88,17,0,16,40,4,39,124,0,0,1
lairdbr01,2012,HOU,NL,35,2,9,1,0,1,4,0,2,8,0,0,0
lairdge01,2012,DET,AL,174,24,49,8,1,2,11,0,14,21,1,1,1
lallibl01,2012,CHN,NL,15,1,2,0,0,0,2,0,1,3,0,0,0
langery01,2012,LAA,AL,1,0,0,0,0,0,0,0,0,1,0,1,0
lannajo01,2012,WAS,NL,9,0,1,0,0,0,0,0,1,4,0,1,0
laporma01,2012,CLE,AL,58,2,14,2,0,1,5,0,1,17,1,0,0
larocad01,2012,WAS,NL,571,76,155,35,1,33,100,1,67,138,0,0,9
latosma01,2012,CIN,NL,65,2,12,1,0,1,4,0,3,32,1,10,1
lavarry01,2012,BOS,AL,153,11,24,8,0,2,12,0,11,41,0,0,2
lawribr01,2012,TOR,AL,494,73,135,26,3,11,48,13,33,86,5,2,2
layneto01,2012,SDN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
leagubr01,2012,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
leakemi01,2012,CIN,NL,61,8,18,3,0,2,3,0,1,20,0,7,0
leblawa01,2012,MIA,NL,12,0,1,1,0,0,0,0,0,1,1,3,0
lecursa01,2012,CIN,NL,1,0,0,0,0,0,0,0,0,1,1,0,0
leeca01,2012,HOU,NL,258,24,74,15,1,5,29,0,19,17,0,0,0
leecl02,2012,PHI,NL,64,3,10,2,0,0,4,1,1,23,0,6,0
lemahdj01,2012,COL,NL,229,26,68,12,4,2,22,1,13,42,0,3,2
leonsa01,2012,WAS,NL,30,2,8,2,0,0,2,0,4,11,2,0,0
lerouch01,2012,PIT,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
lerudst01,2012,PHI,NL,10,1,2,0,0,0,0,0,0,2,0,0,0
lestejo01,2012,BOS,AL,5,0,0,0,0,0,0,0,0,3,0,1,0
lewisco01,2012,TEX,AL,4,0,2,0,0,0,2,0,0,2,0,0,0
lewisfr02,2012,NYN,NL,20,2,3,0,0,0,0,0,4,5,1,0,0
liddial01,2012,SEA,AL,116,8,26,4,1,3,10,2,9,49,0,0,1
lidgebr01,2012,WAS,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lillibr01,2012,CHA,AL,63,10,11,1,0,0,2,7,4,26,1,1,1
lillyte01,2012,LAN,NL,15,0,1,0,0,0,0,0,1,7,0,4,0
linceti01,2012,SFN,NL,45,2,4,0,0,0,3,0,6,26,0,10,0
linch01,2012,BOS,AL,12,1,3,0,0,0,0,0,0,5,0,0,0
lincobr01,2012,PIT,NL,10,2,2,0,0,0,0,0,0,6,0,0,0
lindad01,2012,TOR,AL,321,28,82,14,2,11,45,0,29,61,0,0,3
lindbjo01,2012,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lindsma01,2012,BAL,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
liriafr01,2012,MIN,AL,3,0,0,0,0,0,0,0,0,2,0,0,0
lobatjo01,2012,TBA,AL,167,16,37,10,0,2,20,0,24,46,2,2,2
lockeje01,2012,PIT,NL,11,0,1,0,0,0,0,0,0,7,0,0,0
loeka01,2012,MIL,NL,0,0,0,0,0,0,0,0,0,0,0,1,0
loganbo02,2012,NYA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lohseky01,2012,SLN,NL,64,4,6,1,0,0,3,0,2,19,0,12,1
lombast02,2012,WAS,NL,384,40,105,16,3,3,27,5,19,46,6,6,1
loneyja01,2012,LAN,NL,334,32,85,18,0,4,33,0,23,39,0,1,1
longoev01,2012,TBA,AL,273,39,79,14,0,17,55,2,33,61,3,0,3
lopezja02,2012,SFN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lopezjo01,2012,CLE,AL,213,16,53,13,0,4,28,0,8,35,0,0,3
lopezro01,2012,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
lopezwi01,2012,HOU,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
loughda01,2012,KCA,AL,59,9,14,2,1,0,2,1,4,9,1,0,1
loupaa01,2012,TOR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
louxsh01,2012,SFN,NL,1,0,0,0,0,0,0,0,0,0,0,0,0
lowede01,2012,CLE,AL,4,0,2,0,0,0,0,0,0,0,0,0,0
lowema01,2012,TEX,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lowrije01,2012,HOU,NL,340,43,83,18,0,16,42,2,43,65,2,0,2
lucrojo01,2012,MIL,NL,316,46,101,17,4,12,58,4,22,44,4,1,3
ludwiry01,2012,CIN,NL,422,53,116,28,1,26,80,0,42,97,5,1,2
luebkco01,2012,SDN,NL,11,0,0,0,0,0,0,0,0,6,0,1,0
luekejo01,2012,TBA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
luetglu01,2012,SEA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
lunahe01,2012,PHI,NL,62,5,14,2,0,2,10,0,4,14,0,0,0
lutzza01,2012,NYN,NL,11,1,1,0,0,0,0,0,0,5,0,0,0
lylesjo01,2012,HOU,NL,38,3,6,1,0,1,4,0,1,18,0,7,0
lynnla01,2012,SLN,NL,50,4,3,0,0,0,1,0,2,36,0,10,1
lyonbr01,2012,HOU,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
macdomi01,2012,LAN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
machama01,2012,BAL,AL,191,24,50,8,3,7,26,2,9,38,0,1,1
machije01,2012,SFN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
maholpa01,2012,CHN,NL,39,1,3,0,0,1,3,0,2,22,0,2,0
mahonjo01,2012,BAL,AL,4,0,0,0,0,0,0,0,0,0,0,0,0
maiermi01,2012,KCA,AL,64,8,11,1,1,2,7,2,8,24,0,1,1
mainesc01,2012,CHN,NL,2,0,0,0,0,0,0,0,0,1,0,0,0
maldoca03,2012,WAS,NL,9,0,0,0,0,0,1,0,2,4,0,1,0
maldoma01,2012,MIL,NL,233,22,62,9,0,8,30,1,17,56,2,4,0
malonma02,2012,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
manshje01,2012,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marcush01,2012,MIL,NL,38,1,4,1,0,0,1,0,3,14,0,3,0
marinjh01,2012,CHA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
markani01,2012,BAL,AL,420,59,125,28,3,13,54,1,42,51,4,0,5
marmoca01,2012,CHN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
maronni01,2012,LAA,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marquja01,2012,MIN,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
marshse01,2012,CIN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marsolo01,2012,CLE,AL,195,27,44,8,2,0,13,4,36,44,1,2,1
martelu01,2012,DET,AL,1,0,0,0,0,0,0,0,0,0,0,0,0
martest01,2012,PIT,NL,167,18,43,3,6,5,17,12,8,50,3,2,2
martevi01,2012,SLN,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
marticr01,2012,ATL,NL,3,0,0,0,0,0,0,0,0,1,0,0,0
martife02,2012,HOU,NL,118,12,28,7,1,6,14,0,6,34,5,0,1
martijd02,2012,HOU,NL,395,34,95,14,3,11,55,0,40,96,1,0,2
martijo07,2012,ARI,NL,0,0,0,0,0,0,0,0,0,0,0,0,0
martile01,2012,TEX,AL,46,6,8,5,2,0,6,3,4,12,0,1,1
martilu02,2012,TEX,AL,18,1,2,0,0,0,0,0,0,4,1,0,0
martimi02,2012,PHI,NL,115,10,20,3,0,2,7,0,5,21,0,2,0
martiru01,2012,NYA,AL,422,50,89,18,0,21,53,6,53,95,8,2,0
masteju01,2012,CLE,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
mastrda01,2012,MIN,AL,163,22,41,3,2,3,17,21,18,45,1,3,1
mathejo02,2012,CHN,NL,225,18,47,11,0,5,19,5,14,46,1,1,2
mathije01,2012,TOR,AL,211,25,46,13,0,8,27,1,9,68,0,6,1
matsuda01,2012,BOS,AL,2,0,0,0,0,0,0,0,0,1,0,0,0
matsuhi01,2012,TBA,AL,95,7,14,1,0,2,7,0,8,22,0,0,0
matthry01,2012,WAS,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
mattike01,2012,MIA,NL,5,0,0,0,0,0,0,0,0,2,0,0,0
matusbr01,2012,BAL,AL,4,0,1,0,0,0,0,0,0,2,0,0,0
mauerjo01,2012,MIN,AL,545,81,174,31,4,10,85,8,90,88,2,1,3
maxweju01,2012,HOU,NL,315,46,72,13,3,18,53,9,32,114,3,0,2
maybejo02,2012,PHI,NL,441,53,108,24,0,14,46,1,34,111,2,0,2
maybica01,2012,SDN,NL,507,67,123,20,5,8,45,26,44,110,4,3,3
maysoed01,2012,MIL,NL,60,7,15,1,1,1,4,1,3,9,1,2,0
mazzavi01,2012,KCA,AL,4,0,2,0,0,0,1,0,0,2,0,1,0
mcallza01,2012,CLE,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mcbrima02,2012,COL,NL,78,8,16,2,0,2,11,0,1,17,1,0,1
mccanbr01,2012,ATL,NL,439,44,101,14,0,20,67,3,44,76,1,0,3
mccarbr01,2012,OAK,AL,0,0,0,0,0,0,0,0,0,0,0,0,0
mccleky01,2012,SLN,NL,1,0,0,0,0,0,0,0,0,1,0,0,0
mcclemi01,2012,MIL,NL,2,0,0,0,0,0,0,0,0,1,0,0,0
mccoymi01,2012,TOR,AL,52,10,9,1,0,1,7,2,4,6,0,0,0
mccutan01,2012,PIT,NL,593,107,194,29,6,31,96,20,70,132,5,0,5
